Time, Theta AF3,Alpha AF3,Low beta AF3,High beta AF3, Gamma AF3, Theta AF4,Alpha AF4,Low beta AF4,High beta AF4, Gamma AF4, Theta T7,Alpha T7,Low beta T7,High beta T7, Gamma T7, Theta T8,Alpha T8,Low beta T8,High beta T8, Gamma T8, Theta Pz,Alpha Pz,Low beta Pz,High beta Pz, Gamma Pz
1455546095.502052,93852.630593,22407.693355,8492.972459,1598.588401,671.301899,110453.770332,35454.552449,14633.947687,1822.437405,940.266486,3329.472055,2604.665654,1300.398019,316.306423,89.581328,75447.691084,50954.445157,16577.659390,2954.785418,1189.299416,13541.039804,6364.861746,5224.187000,2089.428302,665.865622
1455546096.002046,59020.184546,16669.142117,5030.020311,1343.222077,372.852414,62222.357881,17791.589035,5561.673757,1481.320702,333.290839,9876.416111,3399.104575,1610.368870,421.826421,95.493230,138259.079720,40815.213541,13671.756270,4374.742704,1474.930242,19207.039846,6819.883489,8687.931810,5534.888224,761.966031
1455546096.502053,17824.673237,9367.350521,2923.036873,588.680533,203.746406,17062.175762,5487.524868,764.178100,549.418049,132.700899,12429.908230,4538.716861,3634.505756,734.829172,206.782411,130228.824721,11273.847918,2559.954252,1005.082295,297.983372,30604.781339,7697.265298,4870.845317,2798.342931,360.201120
1455546097.002135,2446.650789,1230.817719,452.498024,156.611678,101.590635,3934.395385,2073.542888,267.472990,126.385576,60.201548,1789.680351,1387.758596,1215.529558,238.964502,77.698364,8006.355957,509.318261,55.899441,11.339557,5.612639,6865.452647,1897.884153,940.490378,540.657294,72.679631
1455546097.502046,412.619380,139.107245,47.919761,54.854295,27.738079,2831.261265,1156.977402,114.629468,32.339904,20.771432,82.992195,25.120988,22.333888,9.167068,7.500373,1.011368,0.385968,0.273929,0.202907,0.082615,218.051277,40.681973,17.497828,5.777741,2.677887
1455546098.002070,584.784895,107.733185,75.725117,63.377592,51.187738,1169.061108,93.887669,89.089556,50.760444,45.053841,136.007346,10.642507,28.909513,16.243219,14.709015,69.305750,6.369130,19.209242,13.059228,4.618413,177.849952,9.666190,13.641540,3.871339,5.188874
1455546098.502046,781.300776,478.762714,276.893963,251.662758,193.040546,953.692545,251.351895,278.715935,221.679919,164.380274,803.328647,56.096826,103.428796,70.730882,62.351758,920.258916,76.219103,119.330900,67.427069,32.239111,297.266486,42.238357,24.986457,17.418995,22.062083
1455546099.002047,608.136118,577.526644,295.246705,226.481599,161.733259,619.814317,378.354046,332.273081,169.359044,148.042081,729.418936,120.170048,91.311096,61.356563,70.732037,1109.155116,149.761121,103.195678,147.678149,51.115198,242.592887,47.395663,61.450318,18.278526,20.371579
1455546099.502045,501.132434,98.919030,212.566800,65.433537,32.172601,343.639040,136.116193,249.080840,41.062687,46.470878,225.087146,39.466993,31.308830,20.065103,20.807942,335.706911,67.676331,40.668321,70.252499,25.533014,161.702106,19.824660,55.596721,5.309914,6.246398
1455546100.002049,502.194628,77.884774,192.769977,54.900427,15.393432,975.668256,193.309979,290.081243,39.849743,13.932773,178.752048,130.197514,46.319440,12.269212,5.049807,247.360660,244.541046,45.110669,11.792321,13.486727,414.553332,36.849035,24.573453,7.098566,2.618988
