Time, Theta AF3,Alpha AF3,Low beta AF3,High beta AF3, Gamma AF3, Theta AF4,Alpha AF4,Low beta AF4,High beta AF4, Gamma AF4, Theta T7,Alpha T7,Low beta T7,High beta T7, Gamma T7, Theta T8,Alpha T8,Low beta T8,High beta T8, Gamma T8, Theta Pz,Alpha Pz,Low beta Pz,High beta Pz, Gamma Pz
1455386816.733309,32.20676266896393,5.973070450825954,2.0890076220652976,1.3051673767157954,0.8749324941135933,27.079615611403458,4.070132461752016,2.232938381275441,1.4364167937039787,1.1094060319974508,1.1188075781877016,1.09918156506909,0.8385031740616967,0.8286177788069152,0.8322876437840162,5.167716949135408,1.2706662387875634,1.2105826477390937,0.6857822358130498,0.7554349237492723,2.8935687307075058,1.917316222621753,1.357160236564566,0.2833032590888921,0.4795711249622292
1455386816.857753,183.8231142213939,15.664795322510034,4.867629452633969,2.2958807491366096,1.5393874256184474,50.47116140972036,2.9066061864715547,2.699209233282626,1.3915925953900554,1.1512180679526018,0.2696115577275082,0.4703266424013278,0.9848194720017597,0.6909255607724404,0.8788044732961718,5.5596405128335284,3.791635184451326,0.6682333864660953,1.3432927741225418,1.3852457966648066,1.869739813155622,2.62693967759765,0.7050610753864119,1.1572783155844646,0.658646031596687
1455386817.301858,9.963057620822179,4.872564782943595,1.3515801955360847,2.037363110041152,1.4351674096100886,6.364548508868473,3.1682037033523622,1.1781634968844585,3.52510148702403,1.6916242975051168,0.4807144785554986,0.5947536825271055,0.2096156172381604,0.68648632620218,0.5979583048022539,0.6160757993336811,2.0369157070100843,1.3318937396439205,1.486749555524551,1.2753989651183568,1.2884913353966043,1.6125062839958915,0.6162346070370099,1.1198177213226843,0.8609456643544869
1455386817.80189,7.819901376120411,3.64889039861446,2.6784450810571823,3.2186530059235388,2.6405689288970455,5.264097708458891,3.7171622848335244,2.1910060579237007,3.4014038590635245,2.3081313253078473,0.4586768391496374,1.158487170378167,0.6398174188547077,0.8326456452358598,1.227315502647608,0.8669997031683505,3.8678196120729,2.9020566099208462,1.7769488607066284,1.119337513956783,1.6572630182899464,2.718512530582527,1.0804979747835377,1.241295487444225,0.9712161339217499
1455386818.301888,3.6318699920827617,2.341008108378317,5.4437687394827865,2.5918527773617694,2.2398765361586848,3.125512554619194,2.852495454029558,4.749143377165616,2.2460801997879347,2.3292843124144205,0.4609000823802602,0.852109651225634,0.6507514834283462,0.592978367692673,1.3666444459208766,0.7070792634071894,1.8990660999895366,2.921752291071049,1.2028900654019576,1.0647581438812983,0.7311233617817515,1.4855720817983733,1.4224123584836885,1.122589236968009,0.9411641216316126
1455386818.801849,31.208098849604205,11.268595469142571,4.475813815190692,1.2917775614688272,1.4450686808295699,21.88601684188361,5.746980834142583,4.407076200113034,1.6404126874960074,1.3373348109495014,0.6169261332376582,0.8669095139488664,0.975032051653847,0.957387461478485,1.0209827752843188,1.3954924573016376,1.207009735842772,2.4016319462761073,1.0252957318694231,0.9368198787148356,1.0010108296201659,0.3599767754536703,1.2995658417487297,1.2579910955559122,0.537933354442805
1455386819.302662,38.75008480248911,18.89350429810277,3.1974553816003763,1.5977382087211707,1.6233030073628503,23.84297865066245,10.472001561566792,2.9236862210959638,2.384446394101407,1.7641676737351353,0.35904746445454117,0.7528225235341632,1.8893959259674362,0.5823473381689933,0.9150573278255918,3.1348700014146433,1.9920911233293142,2.272282536450036,1.2607095678973805,1.0708758595758736,1.5999666284956602,2.6793556106769,1.2937278841730375,1.0264289957909498,0.5817074134189028
1455386819.801845,14.185294475562516,13.422433667206251,3.086702165940721,2.1955214740281535,2.046329560331997,9.65662042455831,8.528253122379088,2.124749772129556,2.793414181679214,2.004272172906173,0.47396105168881675,0.5844020286302276,0.941301332135892,0.5058758476077787,0.8893875968562004,2.559754648504861,2.1011107658290302,2.557633514604011,1.591446276402013,1.159790771474243,1.871857848440606,4.69134775710246,0.7842206038425356,0.739886969168983,1.1230337604201288
1455386820.301851,18.7103457262959,8.924492402032623,3.313987322695817,2.8707862927708074,2.060735557832041,9.41110210428208,6.701537491538959,1.8421750742452134,2.698583713690724,2.1220949605654433,1.0165930948295245,0.6979487986801204,0.32788916369721394,0.7839537916067293,0.9227755408335493,1.761346817576605,2.4618057180239235,1.4607556320571047,1.8707423051350205,1.2514132019163722,1.839247992545334,3.075652294492029,1.0200657438743128,1.0118720051826986,1.0208564344238367
1455386820.8018541,11.446039064734594,8.128527281525704,8.10945240727532,3.09405779372985,1.711504562498757,5.590612488769977,5.2090674567752275,3.748124606082434,2.4705101509456564,1.7439258754014,0.8053004119339771,0.7542689682539216,0.44442380320945557,1.1413204278871631,1.0788487694192805,4.544303829942143,3.1055161798512745,2.4967565021731226,1.7358311077083772,1.222454534603023,0.8238562672060981,1.720921285703169,1.427396025321119,1.039965860780453,0.8103375305985939
1455386821.301855,27.665035390758955,18.118966631548428,6.506788926498638,2.18360550483725,2.120767229909038,7.138279952156555,8.86238101418802,2.2095928244730323,3.246153472809843,1.914244768829704,0.6219829173288568,1.5646935983195296,1.2740262459317162,0.9838645061715012,0.7816003006719386,4.640595319532309,2.341797156071317,3.267141549818507,1.2644432066229199,1.1574101431285309,0.2953298557809006,1.3502089680184153,1.0461611754375952,1.0176400061269162,0.9244482532196514
1455386821.801849,8.427929650071128,9.229769049621446,2.7187996774334,1.4768576942240805,1.7885719959343487,2.505897964538542,5.673149013278577,2.8649392869748973,2.586829330909192,1.9395145718727855,0.6976661105158384,1.1760552026558264,1.603081920976608,0.9375690712748522,0.9739432934876998,1.2797650896393813,2.065832365947859,2.447965054917683,0.7844616300941263,0.8128021815793599,0.5047149454598446,0.9233267090711058,1.2194052426283166,0.9112738977991498,0.8781170071452357
1455386822.301879,2.0080354446499453,2.321911089627571,2.069494026453276,1.8734922399258993,1.2732966489343416,2.249809226371593,2.3172810858569997,2.6185370490594977,1.4735677193413774,1.4151560534206464,0.562255200593655,0.4579498417271948,1.1564633476030128,1.0536023862711161,0.9532707607278319,0.744390925660619,1.2433165389009924,2.240372294921857,0.7846468058256043,0.8528548843950933,1.1106841489446633,0.9449508035486601,1.8019436246082239,1.2628129685681977,0.8851423504184726
1455386822.80185,1.9182450569411789,2.479447019448325,1.857676062903793,2.859633041806821,1.0612260474436235,2.812007842802813,2.2149351647845683,1.2877361805981815,2.079492129488431,0.8734549903397459,0.45728878372836224,0.5247395126846688,1.0645975830233638,0.913585749698559,0.7811727652878546,1.084540569492391,2.3902845153964227,2.8726952674937434,2.1362698512395077,0.9263444151686548,0.778883739090306,1.648069458839609,1.4803893597756956,1.2817975480480708,0.9126537630436483
1455386823.301852,7.278527053692702,3.052395122401977,2.8094948680816554,2.155895954137015,1.5122704555147635,4.99931791392664,3.227042140961716,2.841609678165565,2.593310595829608,1.147346559908681,0.38157727772717615,0.5927993566253051,0.7676539445912705,1.378876720043463,1.0057587388247744,2.4035903193488157,3.1973792003891828,3.2300165865520922,2.438044623765439,0.9348676626029194,0.5920195430728955,1.5332029254766282,1.7492888240861921,1.2837653546029777,0.7607191232118271
1455386823.8018441,47.55509824832295,12.534529689168751,4.474137442700388,3.499051378830812,2.9288047312955325,22.23433843394276,6.929513757006729,6.522397270701752,3.814277432507409,2.3353181458202346,0.4836063245790511,0.5986798729967175,0.5689981926128511,1.3400355393992596,1.1373338045029564,3.1232350707693235,3.4689574157962983,5.0235620883891325,2.976238860463473,1.602827963365403,1.671170999049123,3.3119018320402946,2.15712938216078,2.0675488414561904,1.0170123042336863
1455386824.301853,63.270489217046574,11.023729170629984,3.147056092764772,3.1315676258051646,1.6976114731600775,28.474363556055934,6.320256140200712,4.421129490737384,3.861501445487329,1.763504284219868,0.6227088947535496,0.607299645964287,0.6613549537108858,1.3031552062890701,1.5186575300706608,3.708946636352871,2.6769760266649425,2.5986812956981367,1.8925668466584578,1.1626669247791477,2.7718901714237485,2.1769334736974537,0.8707640855820171,2.262502851127295,0.9558312990162104
1455386824.801869,5.765000101061819,2.8082966376704666,2.2384825852842187,1.268974632763867,0.8361242804178999,5.130083082099918,2.2905977372094526,3.2962544028401344,1.9707888145997767,1.2320496829400727,0.4661814987275097,0.7733294258511585,0.4435971571659227,0.8795851768530712,1.3033847023188028,1.7037170558284547,1.0905292729776503,0.8109292746660306,0.8344466320860359,0.7213546884815228,3.543519839659791,0.6351144984975499,0.4222192532960459,1.086172869544599,0.7201844767441603
